evid,time_delay,corr_coef,angle_2d,Pp_2d,Ps_3d,Inclination_3d,angle_3d,Pp_3d
124063,0.295,0.98,348.9,0.821041421043,0.879727398422,-6.23788937311,349.0,0.874096803681
124070,0.07,0.69,279.1,0.879032850172,0.919466179942,-4.54192718433,279.1,0.920591394759
124076,0.15,-0.76,358.7,0.971719043618,0.977189570338,-17.4491005392,358.7,0.591481031478
124088,0.16,-0.95,300.9,0.868631748364,0.831554651789,47.4486062038,303.0,0.849707272022
124092,0.135,-0.65,285.0,0.96281782568,0.947112180195,-11.6778283506,285.0,0.949320047525
124096,0.265,-0.93,266.5,0.968564466529,0.969971750297,-11.0878992072,266.5,0.872167421193
124100,0.14,-0.95,259.7,0.912369294826,0.908133605203,-13.0105651344,259.6,0.691774405415
124126,0.19,-0.95,264.2,0.967812945756,0.922824690902,-33.7326371823,264.0,0.966457785624
124136,0.225,0.84,237.2,0.78703089538,0.882191783589,-18.3484254468,237.4,0.861352661063
124147,0.27,-0.89,265.5,0.952676235967,0.973383411656,-13.1521433868,265.5,0.849286457178
124148,0.11,-0.97,252.4,0.926719563424,0.95536707723,1.53013894635,252.4,0.938931426806
124154,0.275,-0.95,269.3,0.966506314142,0.968350717639,-19.0441274644,269.4,0.939378959031
124156,0.03,-0.36,358.1,0.5964721056,0.775232360985,10.9321801002,359.2,0.981720089196
124160,0.09,0.7,295.6,0.940619490806,0.896316661891,-2.35661440348,295.6,0.982797600696
124164,0.265,-0.93,267.1,0.98892386122,0.977160654485,-17.5000987977,267.1,0.701201714011
124165,0.27,-0.95,268.3,0.97563456786,0.962912614944,-19.5837939446,268.3,0.982634242981
124198,0.255,-0.68,293.4,0.905424926299,0.693288977173,34.0911951001,291.3,0.962169064052
124205,0.055,-0.88,355.0,0.855762739491,0.803946411176,-11.8979551114,354.8,0.482088802715
124211,0.05,-0.72,348.9,0.981568819351,0.955255496942,40.7468498651,348.9,0.814775810715
124212,0.055,-0.87,182.8,0.926654797412,0.931810767828,-37.5423321885,183.1,0.854194422195
124214,0.04,-0.96,254.3,0.891405401086,0.941935604381,-33.7629401311,254.3,0.713986908497
124215,0.065,-0.78,327.4,0.893214592605,0.907732041527,-31.0105319905,327.0,0.74209232463
124219,0.225,0.79,332.6,0.882256737019,0.891948148936,-4.86615852895,332.5,0.888226671057
124221,0.06,-0.7,331.9,0.924765048391,0.923616626462,36.8112183916,332.3,0.922404068043
124222,0.225,0.66,337.8,0.941855140065,0.951595388934,48.1514129042,338.1,0.943449498896
124223,0.05,-0.72,351.3,0.972648549228,0.978713960293,33.9071282335,351.3,0.344357760711
124228,0.235,0.77,186.4,0.897504586049,0.958111600074,-57.604655296,186.8,0.794744784772
124229,0.235,0.68,211.1,0.947953622369,0.957604387929,-59.4880234848,211.2,0.563683461491
124230,0.055,-0.55,351.2,0.980375320787,0.985158748739,34.2617653947,351.2,0.589136034273
124239,0.26,0.5,337.4,0.946115355767,0.962583700629,38.6335849274,337.5,0.84649504065
124240,0.255,0.56,341.9,0.818329786167,0.898800993113,42.1418889347,343.3,0.982362333404
124246,0.075,-0.72,328.9,0.959510987502,0.973219309689,43.9913464235,328.9,0.770220109373
124260,0.055,-0.76,340.8,0.824660307373,0.905500665174,23.5645106792,340.6,0.874999884806
124286,0.15,-0.87,253.7,0.908052522437,0.908056327984,-28.2633806364,253.3,0.987198458625
124304,0.13,-0.98,269.1,0.949313991104,0.927692472838,-23.2912187802,269.2,0.69379067321
124358,0.075,-0.97,242.3,0.981385593481,0.985703831705,1.92022630259,242.3,0.560120569368
124373,0.11,0.86,218.9,0.916578181637,0.87292204624,31.1861963543,219.0,0.610331657059
124383,0.195,0.74,333.0,0.907142887534,0.93427112307,-32.5434406116,333.3,0.964916499276
124385,0.05,-0.94,262.8,0.934941970479,0.886837794981,-8.55538055989,262.9,0.951129808951
124397,0.18,-0.74,358.9,0.913153741702,0.854367701301,20.4864290331,359.1,0.700516849094
124400,0.055,-0.85,255.2,0.869025469197,0.892021696858,-25.7855075675,255.8,0.933802503004
124431,0.105,0.36,358.7,0.477907189093,0.614878365648,41.4290560033,192.8,0.745408865389
124438,0.255,0.73,263.0,0.944122706536,0.947670274369,32.6179010883,263.2,0.71307138963
124449,0.135,-0.58,248.4,0.9507043469,0.854233282673,26.2566538247,248.4,0.820478367604
124451,0.275,0.9,347.1,0.908020088675,0.95434840386,28.8522968036,347.2,0.91048784753
124452,0.265,0.9,345.7,0.932021258765,0.966361836892,27.9398033263,345.7,0.906691216465
124460,0.085,0.7,200.0,0.947369263824,0.807418636381,-9.8416513629,200.1,0.924752483916
124471,0.13,-0.9,248.5,0.936518794421,0.950997920112,-3.36330358851,248.5,0.785997131947
124473,0.28,0.79,255.5,0.904133028534,0.91743713255,13.3076501306,255.6,0.740205441205
124481,0.1,-0.74,310.4,0.673631643961,0.781902854436,-35.0910192839,310.0,0.392031819959
124483,0.1,-0.98,236.5,0.957964803501,0.964806994523,-21.2951053681,236.6,0.900161257361
