evid,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,Unknown,UTCtime
123643,201906260904,123643,31.16,35.477,5.0, 6/26/2019 (177)  9:06:24.240,23,23,,2.8,,(177),2019-06-26T09:06:24.240000Z
123644,201906260919,123644,31.164,35.481,8.0, 6/26/2019 (177)  9:20:49.880,18,18,,2.0,,(177),2019-06-26T09:20:49.880000Z
123645,201906260934,123645,31.163,35.48,6.0, 6/26/2019 (177)  9:35:51.320,36,36,,2.2,,(177),2019-06-26T09:35:51.320000Z
123646,201906261021,123646,31.169,35.472,5.0, 6/26/2019 (177) 10:23:14.700,12,12,,2.0,,(177),2019-06-26T10:23:14.700000Z
123647,201906261035,123647,31.161,35.479,3.0, 6/26/2019 (177) 10:37:00.920,20,20,,2.1,,(177),2019-06-26T10:37:00.920000Z
123648,201906261219,123648,31.168,35.475,7.0, 6/26/2019 (177) 12:20:20.980,49,49,,3.3,,(177),2019-06-26T12:20:20.980000Z
123649,201906270350,123649,29.015,34.788,1.0, 6/27/2019 (178)  3:51:31.900,10,10,,2.1,,(178),2019-06-27T03:51:31.900000Z
123650,201906270820,123650,29.15,32.826,1.0, 6/27/2019 (178)  8:21:18.800,18,18,,2.9,2.8,(178),2019-06-27T08:21:18.800000Z
123651,201906280852,123651,32.119,35.269,16.0, 6/28/2019 (179)  8:53:59.600,32,32,,1.9,,(179),2019-06-28T08:53:59.600000Z
123652,201906280915,123652,32.13,35.294,18.0, 6/28/2019 (179)  9:16:10.850,53,53,,2.1,,(179),2019-06-28T09:16:10.850000Z
123653,201906281917,123653,28.907,34.634,2.0, 6/28/2019 (179) 19:19:08.130,18,18,,2.1,,(179),2019-06-28T19:19:08.130000Z
123654,201906282131,123654,34.773,33.837,16.0, 6/28/2019 (179) 21:32:02.020,32,32,,2.0,,(179),2019-06-28T21:32:02.020000Z
123655,201906290541,123655,31.983,35.225,1.0, 6/29/2019 (180)  5:43:17.730,72,72,,3.1,,(180),2019-06-29T05:43:17.730000Z
123656,201906290612,123656,29.144,32.636,1.0, 6/29/2019 (180)  6:13:32.550,13,13,,2.8,,(180),2019-06-29T06:13:32.550000Z
123657,201906300019,123657,32.131,35.281,18.0, 6/30/2019 (181)  0:21:11.580,45,45,,1.8,,(181),2019-06-30T00:21:11.580000Z
123658,201906300614,123658,28.789,33.262,3.0, 6/30/2019 (181)  6:15:23.170,10,10,,2.3,,(181),2019-06-30T06:15:23.170000Z
123659,201906301317,123659,34.743,34.261,80.0, 6/30/2019 (181) 13:17:40.020,21,21,,2.3,,(181),2019-06-30T13:17:40.020000Z
123660,201906302024,123660,34.137,34.903,1.0, 6/30/2019 (181) 20:25:20.610,13,13,,1.8,,(181),2019-06-30T20:25:20.610000Z
123661,201907011846,123661,30.093,35.19,7.0, 7/01/2019 (182) 18:47:58.830,10,10,,1.5,,(182),2019-07-01T18:47:58.830000Z
123662,201907011919,123662,32.526,35.524,17.0, 7/01/2019 (182) 19:20:14.180,33,33,,1.6,,(182),2019-07-01T19:20:14.180000Z
123663,201907011933,123663,32.883,35.539,2.0, 7/01/2019 (182) 19:34:52.590,11,11,,1.3,,(182),2019-07-01T19:34:52.590000Z
123664,201907020015,123664,33.227,35.602,40.0, 7/02/2019 (183)  0:15:38.750,11,11,,1.1,,(183),2019-07-02T00:15:38.750000Z
123665,201907020342,123665,32.202,35.515,18.0, 7/02/2019 (183)  3:43:48.640,66,66,,2.5,,(183),2019-07-02T03:43:48.640000Z
123666,201907020641,123666,32.196,35.502,16.0, 7/02/2019 (183)  6:42:42.990,40,40,,2.0,,(183),2019-07-02T06:42:42.990000Z
123667,201907022053,123667,30.07,32.669,1.0, 7/02/2019 (183) 20:54:51.920,18,18,,2.5,,(183),2019-07-02T20:54:51.920000Z
123668,201907031542,123668,32.765,35.564,8.0, 7/03/2019 (184) 15:43:57.920,11,11,,0.9,,(184),2019-07-03T15:43:57.920000Z
123669,201907031545,123669,32.905,35.561,1.0, 7/03/2019 (184) 15:46:44.570,17,17,,0.8,,(184),2019-07-03T15:46:44.570000Z
123670,201907040410,123670,29.32,34.829,4.0, 7/04/2019 (185)  4:11:46.840,22,22,,2.3,,(185),2019-07-04T04:11:46.840000Z
123671,201907041537,123671,27.958,34.788,1.0, 7/04/2019 (185) 15:38:05.650,11,11,,2.4,,(185),2019-07-04T15:38:05.650000Z
123672,201907051155,123672,31.18,35.493,8.0, 7/05/2019 (186) 11:56:36.600,26,26,,1.9,,(186),2019-07-05T11:56:36.600000Z
123673,201907051427,123673,30.896,35.295,16.0, 7/05/2019 (186) 14:29:04.330,20,20,,1.7,,(186),2019-07-05T14:29:04.330000Z
123674,201907051953,123674,33.229,35.457,8.0, 7/05/2019 (186) 19:55:22.080,17,17,,1.3,,(186),2019-07-05T19:55:22.080000Z
123675,201907070237,123675,33.343,35.836,1.0, 7/07/2019 (188)  2:38:30.680,56,56,,2.6,,(188),2019-07-07T02:38:30.680000Z
123676,201907091328,123676,29.668,34.942,25.0, 7/09/2019 (190) 13:29:26.130,14,14,,1.7,,(190),2019-07-09T13:29:26.130000Z
123677,201907101018,123677,30.654,35.18,20.0, 7/10/2019 (191) 10:20:32.690,8,8,,1.4,,(191),2019-07-10T10:20:32.690000Z
123678,201907102224,123678,34.027,36.777,1.0, 7/10/2019 (191) 22:25:40.400,9,9,,2.5,,(191),2019-07-10T22:25:40.400000Z
123679,201907112254,123679,33.836,35.833,1.0, 7/11/2019 (192) 22:56:13.060,13,13,,2.0,,(192),2019-07-11T22:56:13.060000Z
123680,201907120128,123680,29.756,35.042,16.0, 7/12/2019 (193)  1:29:51.870,18,18,,1.6,,(193),2019-07-12T01:29:51.870000Z
123681,201907120432,123681,31.181,35.416,30.0, 7/12/2019 (193)  4:34:01.940,10,10,,1.2,,(193),2019-07-12T04:34:01.940000Z
123682,201907122250,123682,31.527,35.793,8.0, 7/12/2019 (193) 22:52:08.400,40,40,,1.8,,(193),2019-07-12T22:52:08.400000Z
123683,201907130031,123683,30.431,35.264,14.0, 7/13/2019 (194)  0:33:33.880,12,12,,1.4,,(194),2019-07-13T00:33:33.880000Z
123684,201907130842,123684,29.645,34.95,25.0, 7/13/2019 (194)  8:43:45.390,18,18,,1.8,,(194),2019-07-13T08:43:45.390000Z
123685,201907131652,123685,34.732,32.911,10.0, 7/13/2019 (194) 16:52:57.930,36,36,,2.5,,(194),2019-07-13T16:52:57.930000Z
123686,201907161643,123686,33.05,35.582,1.0, 7/16/2019 (197) 16:44:56.340,33,33,,2.0,,(197),2019-07-16T16:44:56.340000Z
123687,201907161705,123687,33.67,36.398,1.0, 7/16/2019 (197) 17:07:13.650,17,17,,2.0,,(197),2019-07-16T17:07:13.650000Z
123688,201907171547,123688,33.702,35.452,7.0, 7/17/2019 (198) 15:49:11.790,17,17,,1.7,,(198),2019-07-17T15:49:11.790000Z
123689,201907180920,123689,30.184,35.226,14.0, 7/18/2019 (199)  9:22:03.990,22,22,,1.8,1.7,(199),2019-07-18T09:22:03.990000Z
123690,201907181659,123690,33.775,36.377,1.0, 7/18/2019 (199) 17:01:09.400,15,15,,2.2,,(199),2019-07-18T17:01:09.400000Z
123691,201907182155,123691,32.969,32.377,39.0, 7/18/2019 (199) 21:56:10.780,40,40,,3.0,,(199),2019-07-18T21:56:10.780000Z
123692,201907182215,123692,30.049,35.141,12.0, 7/18/2019 (199) 22:17:17.620,33,33,,1.8,1.7,(199),2019-07-18T22:17:17.620000Z
123693,201907182246,123693,30.042,35.138,14.0, 7/18/2019 (199) 22:48:11.830,24,24,,1.4,,(199),2019-07-18T22:48:11.830000Z
123694,201907190317,123694,30.061,35.119,14.0, 7/19/2019 (200)  3:19:31.810,14,14,,0.9,,(200),2019-07-19T03:19:31.810000Z
123695,201907190319,123695,34.926,32.427,14.0, 7/19/2019 (200)  3:19:36.650,30,30,,3.0,,(200),2019-07-19T03:19:36.650000Z
123696,201907190328,123696,34.799,32.394,1.0, 7/19/2019 (200)  3:29:28.870,10,10,,2.9,,(200),2019-07-19T03:29:28.870000Z
123697,201907190342,123697,30.041,35.161,14.0, 7/19/2019 (200)  3:44:05.870,24,24,,1.8,,(200),2019-07-19T03:44:05.870000Z
123698,201907190630,123698,30.041,35.153,16.0, 7/19/2019 (200)  6:31:38.280,20,20,,1.5,,(200),2019-07-19T06:31:38.280000Z
123699,201907212033,123699,29.085,34.721,1.0, 7/21/2019 (202) 20:34:43.290,10,10,,1.8,,(202),2019-07-21T20:34:43.290000Z
123700,201907212319,123700,33.562,35.565,2.0, 7/21/2019 (202) 23:20:16.900,17,17,,1.5,,(202),2019-07-21T23:20:16.900000Z
123701,201907222358,123701,33.813,33.812,30.0, 7/22/2019 (203) 23:59:11.250,21,21,,1.9,,(203),2019-07-22T23:59:11.250000Z
123702,201907230042,123702,33.043,34.489,20.0, 7/23/2019 (204)  0:43:33.600,19,19,,1.7,,(204),2019-07-23T00:43:33.600000Z
123703,201907230101,123703,32.887,35.533,3.0, 7/23/2019 (204)  1:03:03.570,27,27,,0.8,,(204),2019-07-23T01:03:03.570000Z
123704,201907240333,123704,32.772,35.357,3.0, 7/24/2019 (205)  3:34:58.410,21,21,,2.1,,(205),2019-07-24T03:34:58.410000Z
123705,201907240355,123705,34.594,33.347,18.0, 7/24/2019 (205)  3:55:44.320,25,25,,3.0,,(205),2019-07-24T03:55:44.320000Z
123706,201907251054,123706,29.684,34.94,20.0, 7/25/2019 (206) 10:55:31.240,21,21,,2.1,,(206),2019-07-25T10:55:31.240000Z
123707,201907272349,123707,29.588,34.949,16.0, 7/27/2019 (208) 23:50:41.320,14,14,,1.5,,(208),2019-07-27T23:50:41.320000Z
123708,201907280036,123708,31.238,35.575,9.0, 7/28/2019 (209)  0:37:52.010,54,54,,2.4,2.4,(209),2019-07-28T00:37:52.010000Z
123709,201907292311,123709,34.797,33.842,4.0, 7/29/2019 (210) 23:12:05.070,26,26,,2.7,,(210),2019-07-29T23:12:05.070000Z
123710,201907301159,123710,33.111,35.381,1.0, 7/30/2019 (211) 12:01:11.280,11,11,,1.3,,(211),2019-07-30T12:01:11.280000Z
123711,201907302255,123711,33.131,35.602,20.0, 7/30/2019 (211) 22:56:55.070,23,23,,1.3,,(211),2019-07-30T22:56:55.070000Z
123712,201908010917,123712,29.796,35.057,20.0, 8/01/2019 (213)  9:18:50.120,10,10,,1.5,,(213),2019-08-01T09:18:50.120000Z
123713,201908021632,123713,32.857,35.587,7.0, 8/02/2019 (214) 16:33:34.400,33,33,,2.4,2.3,(214),2019-08-02T16:33:34.400000Z
123714,201908030024,123714,32.866,35.566,2.0, 8/03/2019 (215)  0:25:58.360,19,19,,1.2,,(215),2019-08-03T00:25:58.360000Z
123715,201908030254,123715,31.749,35.518,20.0, 8/03/2019 (215)  2:56:14.160,36,36,,1.7,,(215),2019-08-03T02:56:14.160000Z
123716,201908030558,123716,33.33,34.486,16.0, 8/03/2019 (215)  6:00:17.370,15,15,,1.9,,(215),2019-08-03T06:00:17.370000Z
123717,201908032209,123717,33.64,35.225,2.0, 8/03/2019 (215) 22:11:28.910,7,7,,1.3,,(215),2019-08-03T22:11:28.910000Z
123718,201908040157,123718,34.737,33.903,20.0, 8/04/2019 (216)  1:57:56.100,32,32,,2.5,,(216),2019-08-04T01:57:56.100000Z
123719,201908051645,123719,31.016,35.503,8.0, 8/05/2019 (217) 16:46:45.560,14,14,,1.6,,(217),2019-08-05T16:46:45.560000Z
123720,201908051903,123720,33.385,35.487,1.0, 8/05/2019 (217) 19:05:07.390,52,52,,2.1,,(217),2019-08-05T19:05:07.390000Z
123721,201908062341,123721,32.857,35.582,8.0, 8/06/2019 (218) 23:43:11.080,23,23,,1.3,,(218),2019-08-06T23:43:11.080000Z
123722,201908070111,123722,33.082,35.626,1.0, 8/07/2019 (219)  1:13:19.940,9,9,,0.8,,(219),2019-08-07T01:13:19.940000Z
123723,201908072106,123723,32.84,35.221,12.0, 8/07/2019 (219) 21:08:08.420,30,30,,2.3,2.2,(219),2019-08-07T21:08:08.420000Z
123724,201908090223,123724,33.324,35.44,4.0, 8/09/2019 (221)  2:24:29.160,67,67,,2.8,,(221),2019-08-09T02:24:29.160000Z
123725,201908090237,123725,33.318,35.444,4.0, 8/09/2019 (221)  2:38:50.070,36,36,,1.9,,(221),2019-08-09T02:38:50.070000Z
123726,201908090639,123726,33.071,35.562,3.0, 8/09/2019 (221)  6:42:26.820,9,9,,1.3,,(221),2019-08-09T06:42:26.820000Z
123727,201908092126,123727,31.347,35.363,12.0, 8/09/2019 (221) 21:28:08.450,42,42,,2.0,,(221),2019-08-09T21:28:08.450000Z
123728,201908110657,123728,32.571,35.599,20.0, 8/11/2019 (223)  6:59:25.720,24,24,,1.4,,(223),2019-08-11T06:59:25.720000Z
123729,201908111527,123729,32.965,35.265,16.0, 8/11/2019 (223) 15:29:10.600,7,7,,0.8,,(223),2019-08-11T15:29:10.600000Z
123730,201908122128,123730,33.317,35.444,6.0, 8/12/2019 (224) 21:29:49.980,38,38,,2.1,,(224),2019-08-12T21:29:49.980000Z
123731,201908122133,123731,33.32,35.458,1.0, 8/12/2019 (224) 21:36:34.940,13,13,,1.4,,(224),2019-08-12T21:36:34.940000Z
123732,201908130008,123732,33.32,35.444,6.0, 8/13/2019 (225)  0:10:17.580,30,30,,1.7,,(225),2019-08-13T00:10:17.580000Z
123733,201908151717,123733,32.899,34.983,25.0, 8/15/2019 (227) 17:18:54.440,32,32,,2.3,1.9,(227),2019-08-15T17:18:54.440000Z
123734,201908152033,123734,33.176,37.177,1.0, 8/15/2019 (227) 20:34:46.910,17,17,,2.1,,(227),2019-08-15T20:34:46.910000Z
123735,201908160222,123735,34.64,33.394,10.0, 8/16/2019 (228)  2:23:11.470,26,26,,2.2,,(228),2019-08-16T02:23:11.470000Z
123736,201908212114,123736,33.384,35.312,5.0, 8/21/2019 (233) 21:15:19.530,13,13,,1.2,,(233),2019-08-21T21:15:19.530000Z
123737,201908212343,123737,32.787,35.634,7.0, 8/21/2019 (233) 23:44:52.440,11,11,,1.3,,(233),2019-08-21T23:44:52.440000Z
123738,201908212358,123738,33.554,35.03,4.0, 8/21/2019 (233) 23:58:36.680,21,21,,1.9,,(233),2019-08-21T23:58:36.680000Z
123739,201908222210,123739,33.05,35.577,1.0, 8/22/2019 (234) 22:12:09.890,34,34,,2.0,,(234),2019-08-22T22:12:09.890000Z
123740,201908240528,123740,32.973,35.406,7.0, 8/24/2019 (236)  5:30:06.300,49,49,,2.0,,(236),2019-08-24T05:30:06.300000Z
123741,201908240814,123741,32.136,35.234,1.0, 8/24/2019 (236)  8:15:33.760,73,73,,2.7,2.6,(236),2019-08-24T08:15:33.760000Z
123742,201908241814,123742,33.253,35.357,10.0, 8/24/2019 (236) 18:15:56.000,38,38,,1.6,,(236),2019-08-24T18:15:56.000000Z
123743,201908242059,123743,30.727,35.249,1.0, 8/24/2019 (236) 21:00:46.190,26,26,,2.1,,(236),2019-08-24T21:00:46.190000Z
123744,201908250548,123744,33.003,35.411,12.0, 8/25/2019 (237)  5:49:32.030,24,24,,2.0,,(237),2019-08-25T05:49:32.030000Z
123745,201908260912,123745,33.643,35.672,1.0, 8/26/2019 (238)  9:13:26.660,34,34,,2.4,,(238),2019-08-26T09:13:26.660000Z
123746,201908262336,123746,34.679,33.076,1.0, 8/26/2019 (238) 23:36:36.030,12,12,,2.1,,(238),2019-08-26T23:36:36.030000Z
123747,201908270205,123747,34.708,33.501,18.0, 8/27/2019 (239)  2:05:53.630,28,28,,2.4,,(239),2019-08-27T02:05:53.630000Z
123748,201908280704,123748,29.229,32.18,100.0, 8/28/2019 (240)  7:04:55.300,10,10,,2.3,,(240),2019-08-28T07:04:55.300000Z
123749,201908291419,123749,34.794,34.026,18.0, 8/29/2019 (241) 14:19:43.770,35,35,,2.6,,(241),2019-08-29T14:19:43.770000Z
123750,201908300234,123750,32.857,35.587,2.0, 8/30/2019 (242)  2:36:16.100,13,13,,0.7,,(242),2019-08-30T02:36:16.100000Z
123751,201909011315,123751,29.932,34.377,7.0, 9/01/2019 (244) 13:16:50.770,15,15,,2.1,,(244),2019-09-01T13:16:50.770000Z
123752,201909012202,123752,32.849,35.637,16.0, 9/01/2019 (244) 22:04:02.670,25,25,,1.5,,(244),2019-09-01T22:04:02.670000Z
123753,201909022327,123753,29.063,34.164,1.0, 9/02/2019 (245) 23:28:43.070,16,16,,2.7,,(245),2019-09-02T23:28:43.070000Z
123754,201909030132,123754,29.759,34.551,8.0, 9/03/2019 (246)  1:34:10.540,14,14,,1.5,,(246),2019-09-03T01:34:10.540000Z
123755,201909030133,123755,33.354,35.549,3.0, 9/03/2019 (246)  1:34:54.640,11,11,,1.3,,(246),2019-09-03T01:34:54.640000Z
123756,201909040343,123756,31.16,35.493,21.0, 9/04/2019 (247)  3:45:00.760,38,38,,2.7,2.7,(247),2019-09-04T03:45:00.760000Z
123757,201909041937,123757,33.622,34.969,12.0, 9/04/2019 (247) 19:38:14.290,61,61,,2.5,,(247),2019-09-04T19:38:14.290000Z
123758,201909060014,123758,32.542,34.481,18.0, 9/06/2019 (249)  0:15:10.100,36,36,,2.6,2.4,(249),2019-09-06T00:15:10.100000Z
123759,201909061755,123759,33.09,35.635,16.0, 9/06/2019 (249) 17:57:12.060,15,15,,1.1,,(249),2019-09-06T17:57:12.060000Z
123760,201909070200,123760,29.257,34.795,10.0, 9/07/2019 (250)  2:01:31.360,28,28,,2.9,3.0,(250),2019-09-07T02:01:31.360000Z
123761,201909092258,123761,30.955,35.714,14.0, 9/09/2019 (252) 22:58:07.780,22,22,,1.8,,(252),2019-09-09T22:58:07.780000Z
123762,201909101959,123762,33.258,35.547,12.0, 9/10/2019 (253) 20:00:43.210,36,36,,1.5,,(253),2019-09-10T20:00:43.210000Z
123763,201909102005,123763,33.267,35.535,12.0, 9/10/2019 (253) 20:06:28.330,31,31,,1.5,,(253),2019-09-10T20:06:28.330000Z
123764,201909120354,123764,33.34,35.786,6.0, 9/12/2019 (255)  3:55:31.690,30,30,,1.9,,(255),2019-09-12T03:55:31.690000Z
123765,201909130154,123765,35.215,32.145,0.0, 9/13/2019 (256)  1:54:35.060,15,15,,2.3,,(256),2019-09-13T01:54:35.060000Z
123766,201909130315,123766,33.053,34.64,0.0, 9/13/2019 (256)  3:16:42.110,15,15,,1.7,,(256),2019-09-13T03:16:42.110000Z
123767,201909132114,123767,30.949,35.775,9.0, 9/13/2019 (256) 21:16:09.650,43,43,,2.1,,(256),2019-09-13T21:16:09.650000Z
123768,201909141625,123768,33.135,35.524,1.0, 9/14/2019 (257) 16:27:00.850,29,29,,2.1,,(257),2019-09-14T16:27:00.850000Z
123769,201909142203,123769,33.235,34.813,2.0, 9/14/2019 (257) 22:04:36.040,31,31,,2.1,,(257),2019-09-14T22:04:36.040000Z
123770,201909161034,123770,29.975,34.403,7.0, 9/16/2019 (259) 10:35:31.890,28,28,,3.3,3.6,(259),2019-09-16T10:35:31.890000Z
123771,201909171435,123771,32.453,35.655,6.0, 9/17/2019 (260) 14:37:27.810,10,10,,1.2,,(260),2019-09-17T14:37:27.810000Z
123772,201909172115,123772,31.984,35.222,2.0, 9/17/2019 (260) 21:16:29.810,45,45,,2.0,,(260),2019-09-17T21:16:29.810000Z
123773,201909191527,123773,31.513,35.517,10.0, 9/19/2019 (262) 15:28:24.200,42,42,,1.8,,(262),2019-09-19T15:28:24.200000Z
123774,201909191812,123774,32.127,35.097,2.0, 9/19/2019 (262) 18:13:15.970,24,24,,1.6,,(262),2019-09-19T18:13:15.970000Z
123775,201909192350,123775,31.657,35.424,13.0, 9/19/2019 (262) 23:51:39.480,20,20,,1.3,,(262),2019-09-19T23:51:39.480000Z
123776,201909192352,123776,31.633,35.498,18.0, 9/19/2019 (262) 23:53:01.610,10,10,,0.9,,(262),2019-09-19T23:53:01.610000Z
123777,201909210015,123777,33.641,34.833,14.0, 9/21/2019 (264)  0:17:30.090,17,17,,1.7,,(264),2019-09-21T00:17:30.090000Z
123778,201909210057,123778,34.368,34.035,31.0, 9/21/2019 (264)  0:57:43.280,14,14,,1.5,,(264),2019-09-21T00:57:43.280000Z
123779,201909210058,123779,33.465,35.128,1.0, 9/21/2019 (264)  0:59:22.510,10,10,,1.2,,(264),2019-09-21T00:59:22.510000Z
123780,201909211957,123780,30.254,34.035,2.0, 9/21/2019 (264) 19:59:00.290,14,14,,1.5,,(264),2019-09-21T19:59:00.290000Z
123781,201909220355,123781,29.81,35.065,17.0, 9/22/2019 (265)  3:57:27.410,20,20,,1.8,,(265),2019-09-22T03:57:27.410000Z
123782,201909230138,123782,33.145,35.586,18.0, 9/23/2019 (266)  1:41:12.310,13,13,,1.2,,(266),2019-09-23T01:41:12.310000Z
123783,201909231143,123783,29.424,34.863,6.0, 9/23/2019 (266) 11:45:14.220,10,10,,1.8,,(266),2019-09-23T11:45:14.220000Z
123784,201909231232,123784,34.356,32.589,10.0, 9/23/2019 (266) 12:32:34.880,26,26,,2.6,,(266),2019-09-23T12:32:34.880000Z
123785,201909240047,123785,32.997,35.541,5.0, 9/24/2019 (267)  0:48:32.770,20,20,,1.1,,(267),2019-09-24T00:48:32.770000Z
123786,201909240649,123786,28.888,34.701,0.0, 9/24/2019 (267)  6:50:39.870,25,25,,2.5,2.4,(267),2019-09-24T06:50:39.870000Z
123787,201909250102,123787,33.195,35.691,16.0, 9/25/2019 (268)  1:03:54.050,15,15,,0.8,,(268),2019-09-25T01:03:54.050000Z
123788,201909260409,123788,34.744,33.889,20.0, 9/26/2019 (269)  4:09:35.200,20,20,,2.3,,(269),2019-09-26T04:09:35.200000Z
123789,201909260603,123789,35.487,32.455,30.0, 9/26/2019 (269)  6:03:57.340,33,33,,3.3,,(269),2019-09-26T06:03:57.340000Z
123790,201909281024,123790,33.334,35.584,7.0, 9/28/2019 (271) 10:26:24.550,6,6,,0.9,,(271),2019-09-28T10:26:24.550000Z
123791,201909281521,123791,31.333,35.364,10.0, 9/28/2019 (271) 15:22:49.290,4,4,,0.8,,(271),2019-09-28T15:22:49.290000Z
123792,201910010926,123792,33.448,35.906,1.0,10/01/2019 (274)  9:28:10.880,13,13,,1.7,,(274),2019-10-01T09:28:10.880000Z
123793,201910011637,123793,32.862,35.578,5.0,10/01/2019 (274) 16:39:05.060,23,23,,1.4,,(274),2019-10-01T16:39:05.060000Z
123794,201910020123,123794,32.422,35.255,8.0,10/02/2019 (275)  1:24:43.190,28,28,,1.7,,(275),2019-10-02T01:24:43.190000Z
123795,201910020614,123795,32.837,35.595,6.0,10/02/2019 (275)  6:16:57.430,22,22,,1.5,,(275),2019-10-02T06:16:57.430000Z
123796,201910021705,123796,33.605,35.539,7.0,10/02/2019 (275) 17:07:22.180,14,14,,1.5,,(275),2019-10-02T17:07:22.180000Z
123797,201910021755,123797,34.84,33.629,1.0,10/02/2019 (275) 17:55:51.530,14,14,,2.1,,(275),2019-10-02T17:55:51.530000Z
123798,201910021852,123798,32.834,35.592,6.0,10/02/2019 (275) 18:53:54.170,21,21,,1.4,,(275),2019-10-02T18:53:54.170000Z
123799,201910031917,123799,33.127,35.105,10.0,10/03/2019 (276) 19:18:43.790,23,23,,2.1,2.1,(276),2019-10-03T19:18:43.790000Z
123800,201910040329,123800,32.83,35.594,6.0,10/04/2019 (277)  3:31:18.400,30,30,,1.6,,(277),2019-10-04T03:31:18.400000Z
123801,201910041409,123801,32.439,35.397,14.0,10/04/2019 (277) 14:10:51.420,38,38,,1.5,,(277),2019-10-04T14:10:51.420000Z
123802,201910042241,123802,32.092,35.327,2.0,10/04/2019 (277) 22:43:09.690,33,33,,1.5,,(277),2019-10-04T22:43:09.690000Z
123803,201910050846,123803,32.844,35.211,12.0,10/05/2019 (278)  8:47:55.080,29,29,,1.8,,(278),2019-10-05T08:47:55.080000Z
123804,201910051409,123804,33.317,35.583,2.0,10/05/2019 (278) 14:10:27.740,18,18,,2.1,2.0,(278),2019-10-05T14:10:27.740000Z
123805,201910060331,123805,31.649,35.574,12.0,10/06/2019 (279)  3:33:20.300,31,31,,2.0,,(279),2019-10-06T03:33:20.300000Z
123806,201910060513,123806,33.031,35.615,15.0,10/06/2019 (279)  5:14:59.680,33,33,,2.2,2.1,(279),2019-10-06T05:14:59.680000Z
123807,201910060801,123807,32.831,35.56,5.0,10/06/2019 (279)  8:01:41.810,14,14,,1.2,,(279),2019-10-06T08:01:41.810000Z
123808,201910062116,123808,32.717,35.244,14.0,10/06/2019 (279) 21:18:25.760,23,23,,1.7,,(279),2019-10-06T21:18:25.760000Z
123809,201910070820,123809,29.156,32.729,4.0,10/07/2019 (280)  8:21:31.150,16,16,,2.7,,(280),2019-10-07T08:21:31.150000Z
123810,201910071845,123810,31.163,35.479,7.0,10/07/2019 (280) 18:46:15.670,60,60,,2.8,2.7,(280),2019-10-07T18:46:15.670000Z
123811,201910081455,123811,34.95,33.93,10.0,10/08/2019 (281) 14:55:38.340,45,45,,3.1,,(281),2019-10-08T14:55:38.340000Z
123812,201910081814,123812,33.182,35.688,8.0,10/08/2019 (281) 18:16:10.590,37,37,,1.4,,(281),2019-10-08T18:16:10.590000Z
123813,201910091457,123813,33.424,35.222,3.0,10/09/2019 (282) 14:59:16.550,18,18,,1.9,,(282),2019-10-09T14:59:16.550000Z
123814,201910091947,123814,27.762,34.252,1.0,10/09/2019 (282) 19:48:28.530,12,12,,2.6,,(282),2019-10-09T19:48:28.530000Z
123815,201910100017,123815,33.059,34.345,30.0,10/10/2019 (283)  0:18:29.200,35,35,,2.1,,(283),2019-10-10T00:18:29.200000Z
123816,201910101850,123816,33.052,35.553,0.0,10/10/2019 (283) 18:53:35.640,11,11,,0.7,,(283),2019-10-10T18:53:35.640000Z
123817,201910102142,123817,31.503,35.545,10.0,10/10/2019 (283) 21:43:29.440,24,24,,1.6,,(283),2019-10-10T21:43:29.440000Z
123818,201910102206,123818,31.72,35.658,0.0,10/10/2019 (283) 22:08:29.070,14,14,,,,(283),2019-10-10T22:08:29.070000Z
123819,201910102329,123819,32.427,35.606,12.0,10/10/2019 (283) 23:30:37.620,53,53,,1.6,,(283),2019-10-10T23:30:37.620000Z
123820,201910111445,123820,31.509,35.545,11.0,10/11/2019 (284) 14:46:32.930,38,38,,2.0,,(284),2019-10-11T14:46:32.930000Z
123821,201910131937,123821,33.604,35.494,1.0,10/13/2019 (286) 19:39:21.690,14,14,,1.7,,(286),2019-10-13T19:39:21.690000Z
123822,201910140052,123822,33.386,34.541,20.0,10/14/2019 (287)  0:53:40.750,13,13,,1.6,,(287),2019-10-14T00:53:40.750000Z
123823,201910141255,123823,31.498,35.553,9.0,10/14/2019 (287) 12:56:30.590,50,50,,2.9,2.8,(287),2019-10-14T12:56:30.590000Z
123824,201910141318,123824,31.498,35.545,3.0,10/14/2019 (287) 13:19:16.030,48,48,,2.2,,(287),2019-10-14T13:19:16.030000Z
123825,201910141554,123825,31.51,35.514,13.0,10/14/2019 (287) 15:55:43.550,44,44,,3.0,,(287),2019-10-14T15:55:43.550000Z
123826,201910141559,123826,31.501,35.532,9.0,10/14/2019 (287) 16:00:55.750,42,42,,2.1,,(287),2019-10-14T16:00:55.750000Z
