evid,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,emodelx,emodely,emodelz,Unknown,UTCtime,orid,etype,dtype,msid,mlid,algorithm,auth,lddate
125310,,,31.5051,35.5557,13.2346,2021-06-28 17:13:57.790,20,20,,1.4,,,,,,2021-06-28T17:13:57.790000Z,683.0,eq,r,25214.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.143
125311,,,31.5006,35.5464,15.0155,2021-06-28 19:24:49.460,22,22,,1.6,,,,,,2021-06-28T19:24:49.460000Z,684.0,eq,r,25215.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.147
125312,,,31.5073,35.2859,13.2584,2021-06-28 23:12:31.600,31,31,,2.5,,,,,,2021-06-28T23:12:31.600000Z,685.0,eq,r,25216.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.151
125313,,,29.1793,32.5849,46.9049,2021-06-29 05:48:16.480,23,23,,3.3,,,,,,2021-06-29T05:48:16.480000Z,686.0,eq,r,25217.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.156
125314,,,31.5478,35.1897,7.1418,2021-06-30 10:14:23.230,10,10,,1.5,,,,,,2021-06-30T10:14:23.230000Z,687.0,eq,r,25218.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.160
125315,,,31.5016,35.5451,16.6965,2021-06-30 11:13:17.110,14,14,,1.6,,,,,,2021-06-30T11:13:17.110000Z,688.0,eq,r,25219.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.162
125316,,,32.0246,35.2855,0.2332,2021-06-30 18:51:38.350,13,13,,1.3,,,,,,2021-06-30T18:51:38.350000Z,689.0,eq,r,25220.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.165
125317,,,33.5767,35.4354,12.8536,2021-07-01 13:14:11.500,16,16,,1.7,,,,,,2021-07-01T13:14:11.500000Z,690.0,eq,r,25221.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.167
125318,,,32.3274,35.3782,0.0,2021-07-02 12:33:02.850,19,19,,1.4,,,,,,2021-07-02T12:33:02.850000Z,691.0,eq,r,25222.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.171
125319,,,32.9766,35.6372,14.5993,2021-07-02 13:28:07.260,38,38,,1.8,,,,,,2021-07-02T13:28:07.260000Z,692.0,eq,r,25223.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.175
125320,,,31.5112,35.5458,14.42,2021-07-03 06:07:38.760,18,18,,1.3,,,,,,2021-07-03T06:07:38.760000Z,693.0,eq,r,25224.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.180
125321,,,32.4329,35.1574,22.0855,2021-07-04 13:59:14.900,43,43,,2.7,,,,,,2021-07-04T13:59:14.900000Z,694.0,eq,r,25225.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.184
125322,,,33.1004,35.667,16.8688,2021-07-04 22:48:54.840,6,6,,1.3,,,,,,2021-07-04T22:48:54.840000Z,695.0,eq,r,25226.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.190
125323,,,33.1591,35.596,21.1321,2021-07-05 03:14:54.270,10,10,,1.0,,,,,,2021-07-05T03:14:54.270000Z,696.0,eq,r,25227.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.191
125324,,,32.3167,35.3666,20.1104,2021-07-05 08:00:19.520,18,18,,1.4,,,,,,2021-07-05T08:00:19.520000Z,697.0,eq,r,25228.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.194
125325,,,29.4823,34.6616,8.296,2021-07-05 12:05:26.190,8,8,,1.3,,,,,,2021-07-05T12:05:26.190000Z,698.0,eq,r,25229.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.196
125326,,,30.4385,35.3065,15.0666,2021-07-05 12:43:12.330,22,22,,1.9,,,,,,2021-07-05T12:43:12.330000Z,699.0,eq,r,25230.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.199
125327,,,31.2845,35.4482,1.6512,2021-07-05 15:46:43.320,18,18,,1.6,,,,,,2021-07-05T15:46:43.320000Z,700.0,eq,r,25231.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.203
125328,,,33.4577,35.9851,0.2211,2021-07-05 17:46:37.480,8,8,,1.5,,,,,,2021-07-05T17:46:37.480000Z,701.0,eq,r,25232.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.206
125329,,,32.8477,35.577,4.6734,2021-07-06 15:40:46.140,6,6,,0.6,,,,,,2021-07-06T15:40:46.140000Z,702.0,eq,r,25233.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.207
125330,,,33.7875,35.3571,10.799,2021-07-06 17:47:01.000,18,18,,1.6,,,,,,2021-07-06T17:47:01.000000Z,703.0,eq,r,25234.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.209
125331,,,31.3745,35.4773,24.4995,2021-07-07 21:47:50.560,28,28,,2.3,,,,,,2021-07-07T21:47:50.560000Z,704.0,eq,r,25235.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.213
125332,,,27.401,33.7664,30.8221,2021-07-08 13:28:50.550,8,8,,2.5,,,,,,2021-07-08T13:28:50.550000Z,705.0,eq,r,25236.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.217
125333,,,34.0666,36.713,12.7487,2021-07-09 03:10:23.910,66,66,,3.0,,,,,,2021-07-09T03:10:23.910000Z,706.0,eq,r,25237.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.220
125334,,,32.1001,35.4277,8.3827,2021-07-10 16:13:23.300,20,20,,1.5,,,,,,2021-07-10T16:13:23.300000Z,707.0,eq,r,25238.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.231
125335,,,32.4195,35.4097,20.4546,2021-07-11 19:10:57.580,13,13,,1.1,,,,,,2021-07-11T19:10:57.580000Z,708.0,eq,r,25239.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.234
125336,,,31.0185,35.2932,0.0,2021-07-12 11:28:37.680,7,7,,1.7,,,,,,2021-07-12T11:28:37.680000Z,709.0,eq,r,25240.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.236
125337,,,31.7721,35.5879,19.2543,2021-07-12 15:03:08.450,22,22,,1.6,,,,,,2021-07-12T15:03:08.450000Z,710.0,eq,r,25241.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.238
125338,,,29.9365,35.1496,24.6951,2021-07-15 00:40:21.400,15,15,,2.0,,,,,,2021-07-15T00:40:21.400000Z,711.0,eq,r,25242.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.242
125339,,,31.2965,35.4263,19.2895,2021-07-16 01:55:58.730,14,14,,1.1,,,,,,2021-07-16T01:55:58.730000Z,712.0,eq,r,25243.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.244
125340,,,30.5575,35.3468,16.3522,2021-07-16 06:34:05.210,10,10,,1.2,,,,,,2021-07-16T06:34:05.210000Z,713.0,eq,r,25244.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.247
125341,,,31.8635,35.5291,24.6324,2021-07-17 10:14:44.540,34,34,,2.3,2.2,,,,,2021-07-17T10:14:44.540000Z,714.0,eq,r,25246.0,25245.0,genloc-nlls,ittaik,2022-01-26 08:58:58.250
125342,,,32.0928,35.3727,19.5709,2021-07-17 18:46:03.880,20,20,,1.4,,,,,,2021-07-17T18:46:03.880000Z,715.0,eq,r,25247.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.255
125343,,,34.2745,36.665,11.8181,2021-07-18 00:33:18.550,31,31,,2.3,,,,,,2021-07-18T00:33:18.550000Z,716.0,eq,r,25248.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.259
125344,,,33.9117,36.5062,2.6387,2021-07-18 11:58:04.200,7,7,,1.8,,,,,,2021-07-18T11:58:04.200000Z,717.0,eq,r,25249.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.264
125345,,,31.5298,35.5598,1.8806,2021-07-19 05:51:07.800,6,6,,1.0,,,,,,2021-07-19T05:51:07.800000Z,718.0,eq,r,25250.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.266
125346,,,31.5262,35.5342,17.1243,2021-07-19 05:53:47.270,16,16,,1.4,,,,,,2021-07-19T05:53:47.270000Z,719.0,eq,r,25251.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.268
125347,,,29.5299,34.9263,1.9108,2021-07-19 07:26:52.930,6,6,,0.9,,,,,,2021-07-19T07:26:52.930000Z,720.0,eq,r,25252.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.270
125348,,,31.5151,35.5345,17.261,2021-07-20 13:40:20.840,16,16,,1.4,,,,,,2021-07-20T13:40:20.840000Z,721.0,eq,r,25253.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.272
125349,,,31.5159,35.5444,15.2381,2021-07-20 13:48:00.260,18,18,,1.5,,,,,,2021-07-20T13:48:00.260000Z,722.0,eq,r,25254.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.275
125350,,,31.5219,35.4983,15.985,2021-07-20 16:16:02.910,39,39,,1.7,,,,,,2021-07-20T16:16:02.910000Z,723.0,eq,r,25255.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.279
125351,,,31.5226,35.5313,16.7431,2021-07-20 16:20:46.170,33,33,,1.6,,,,,,2021-07-20T16:20:46.170000Z,724.0,eq,r,25256.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.286
125352,,,32.4614,35.3686,20.0183,2021-07-20 20:11:32.760,15,15,,1.2,,,,,,2021-07-20T20:11:32.760000Z,725.0,eq,r,25257.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.291
125353,,,29.7439,34.9698,19.8341,2021-07-20 20:47:30.980,14,14,,1.5,,,,,,2021-07-20T20:47:30.980000Z,726.0,eq,r,25258.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.293
125354,,,32.8251,35.5905,14.661,2021-07-21 00:04:36.330,44,44,,1.7,,,,,,2021-07-21T00:04:36.330000Z,727.0,eq,r,25259.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.297
125355,,,31.5093,35.5071,17.4466,2021-07-21 00:52:28.320,14,14,,1.1,,,,,,2021-07-21T00:52:28.320000Z,728.0,eq,r,25260.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.303
125356,,,28.1406,33.449,2.8505,2021-07-21 00:53:55.330,35,35,,2.8,,,,,,2021-07-21T00:53:55.330000Z,729.0,eq,r,25261.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.306
125357,,,33.7626,35.4547,6.3069,2021-07-23 21:51:36.800,21,21,,2.0,,,,,,2021-07-23T21:51:36.800000Z,730.0,eq,r,25262.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.312
125358,,,31.5148,35.5423,15.9875,2021-07-24 05:20:37.650,22,22,,1.7,,,,,,2021-07-24T05:20:37.650000Z,731.0,eq,r,25263.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.316
125359,,,32.0719,35.3893,5.7955,2021-07-24 13:40:06.100,29,29,,2.4,2.3,,,,,2021-07-24T13:40:06.100000Z,732.0,eq,r,25265.0,25264.0,genloc-nlls,ittaik,2022-01-26 08:58:58.320
125360,,,32.3869,35.4018,1.1384,2021-07-25 03:03:06.890,14,14,,1.3,,,,,,2021-07-25T03:03:06.890000Z,733.0,eq,r,25266.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.324
125361,,,28.4977,32.996,43.6678,2021-07-25 04:14:58.870,11,11,,2.9,,,,,,2021-07-25T04:14:58.870000Z,734.0,eq,r,25267.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.327
125362,,,34.9657,32.6731,34.3049,2021-07-25 09:13:24.640,20,20,,3.0,,,,,,2021-07-25T09:13:24.640000Z,735.0,eq,r,25268.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.329
125363,,,27.5072,32.6388,35.5108,2021-07-27 08:24:27.430,18,18,,3.6,,,,,,2021-07-27T08:24:27.430000Z,736.0,eq,r,25269.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.333
125364,,,32.0336,35.5602,23.1175,2021-07-28 04:34:43.780,32,32,,2.1,,,,,,2021-07-28T04:34:43.780000Z,737.0,eq,r,25270.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.337
125365,,,32.3285,35.7581,13.886,2021-07-28 11:30:05.300,10,10,,1.5,,,,,,2021-07-28T11:30:05.300000Z,738.0,eq,r,25271.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.342
125366,,,33.0209,35.6157,1.03,2021-07-29 07:05:24.740,8,8,,1.5,,,,,,2021-07-29T07:05:24.740000Z,739.0,eq,r,25272.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.344
125367,,,32.2475,35.4306,10.9022,2021-07-29 17:00:38.100,8,8,,1.7,,,,,,2021-07-29T17:00:38.100000Z,740.0,eq,r,25273.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.345
125368,,,34.1317,34.5981,34.752,2021-07-30 13:59:55.680,42,42,,2.4,,,,,,2021-07-30T13:59:55.680000Z,741.0,eq,r,25274.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.349
125369,,,32.1774,35.4423,14.6838,2021-07-30 18:19:19.900,64,64,,2.1,,,,,,2021-07-30T18:19:19.900000Z,742.0,eq,r,25275.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.356
125370,,,31.5638,35.5023,21.475,2021-07-31 04:19:19.960,25,25,,1.5,,,,,,2021-07-31T04:19:19.960000Z,743.0,eq,r,25276.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.365
125371,,,31.7428,35.584,2.171,2021-07-31 15:56:42.970,46,46,,2.1,,,,,,2021-07-31T15:56:42.970000Z,744.0,eq,r,25277.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.370
125372,,,29.0514,34.7504,0.8805,2021-07-31 23:44:10.850,6,6,,2.3,,,,,,2021-07-31T23:44:10.850000Z,745.0,eq,r,25278.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.377
125373,,,32.8601,35.6396,21.0761,2021-08-01 23:57:44.490,12,12,,1.2,,,,,,2021-08-01T23:57:44.490000Z,746.0,eq,r,25279.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.378
125374,,,29.9424,34.9619,7.1607,2021-08-02 05:19:30.600,8,8,,1.3,,,,,,2021-08-02T05:19:30.600000Z,747.0,eq,r,25280.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.381
125375,,,30.7866,35.3455,23.8375,2021-08-04 19:39:16.570,21,21,,1.5,,,,,,2021-08-04T19:39:16.570000Z,748.0,eq,r,25281.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.383
125376,,,32.2036,35.4523,19.9179,2021-08-05 20:38:13.680,13,13,,1.7,,,,,,2021-08-05T20:38:13.680000Z,749.0,eq,r,25282.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.386
125377,,,33.7047,34.885,17.9606,2021-08-05 20:40:13.480,27,27,,2.1,,,,,,2021-08-05T20:40:13.480000Z,750.0,eq,r,25283.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.389
125378,,,32.8423,35.0806,0.0,2021-08-06 23:00:27.930,34,34,,1.7,,,,,,2021-08-06T23:00:27.930000Z,751.0,eq,r,25284.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.393
125379,,,32.1217,35.5293,16.6286,2021-08-07 21:13:05.870,31,31,,2.0,,,,,,2021-08-07T21:13:05.870000Z,752.0,eq,r,25285.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.399
125380,,,33.0334,35.9073,8.9123,2021-08-08 20:43:01.790,18,18,,1.6,,,,,,2021-08-08T20:43:01.790000Z,753.0,eq,r,25286.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.404
125381,,,32.2265,36.6427,7.2692,2021-08-09 09:37:20.400,10,10,,1.8,,,,,,2021-08-09T09:37:20.400000Z,754.0,eq,r,25287.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.406
125382,,,29.5507,34.8127,14.1372,2021-08-09 13:17:52.730,6,6,,1.2,,,,,,2021-08-09T13:17:52.730000Z,755.0,eq,r,25288.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.408
125383,,,33.7537,36.7964,0.3866,2021-08-09 17:48:57.300,13,13,,2.1,,,,,,2021-08-09T17:48:57.300000Z,756.0,eq,r,25289.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.410
125384,,,33.9245,35.5751,8.13,2021-08-10 00:38:18.490,22,22,,1.9,,,,,,2021-08-10T00:38:18.490000Z,757.0,eq,r,25290.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.413
125385,,,33.9816,35.5507,9.2789,2021-08-10 01:47:35.350,38,38,,2.0,,,,,,2021-08-10T01:47:35.350000Z,758.0,eq,r,25291.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.418
125386,,,33.1214,35.8008,7.5098,2021-08-10 19:13:21.870,11,11,,1.4,,,,,,2021-08-10T19:13:21.870000Z,759.0,eq,r,25292.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.423
125387,,,32.9445,35.6309,19.7328,2021-08-10 19:23:20.500,14,14,,1.4,,,,,,2021-08-10T19:23:20.500000Z,760.0,eq,r,25293.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.425
125388,,,34.5835,33.0452,10.7705,2021-08-11 15:21:04.500,54,54,,2.6,,,,,,2021-08-11T15:21:04.500000Z,761.0,eq,r,25294.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.429
125389,,,32.9665,35.6201,20.8781,2021-08-13 22:32:45.870,26,26,,1.7,,,,,,2021-08-13T22:32:45.870000Z,762.0,eq,r,25295.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.437
125390,,,33.9919,35.5628,10.76,2021-08-13 23:04:12.200,62,62,,2.3,,,,,,2021-08-13T23:04:12.200000Z,763.0,eq,r,25296.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.444
125391,,,33.5293,34.6339,20.7782,2021-08-14 10:12:41.600,34,34,,2.2,,,,,,2021-08-14T10:12:41.600000Z,764.0,eq,r,25297.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.454
125392,,,33.761,35.4287,7.8036,2021-08-14 18:26:16.850,33,33,,2.0,,,,,,2021-08-14T18:26:16.850000Z,765.0,eq,r,25298.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.460
125393,,,32.9255,35.5804,18.645,2021-08-17 22:04:25.300,24,24,,1.5,,,,,,2021-08-17T22:04:25.300000Z,766.0,eq,r,25299.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.466
125394,,,32.8224,35.5149,10.6131,2021-08-18 06:26:18.130,10,10,,1.6,,,,,,2021-08-18T06:26:18.130000Z,767.0,eq,r,25300.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.470
125395,,,34.6594,32.6984,50.0,2021-08-19 21:49:15.970,28,28,,2.2,,,,,,2021-08-19T21:49:15.970000Z,768.0,eq,r,25301.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.472
125396,,,33.6063,34.8567,17.9581,2021-08-20 15:28:29.560,41,41,,2.6,2.6,,,,,2021-08-20T15:28:29.560000Z,769.0,eq,r,25303.0,25302.0,genloc-nlls,ittaik,2022-01-26 08:58:58.479
125397,,,33.9982,34.6391,6.2122,2021-08-21 22:48:52.570,40,40,,2.2,,,,,,2021-08-21T22:48:52.570000Z,770.0,eq,r,25304.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.486
125398,,,31.7067,35.4908,15.5483,2021-08-22 04:05:10.250,11,11,,1.3,,,,,,2021-08-22T04:05:10.250000Z,771.0,eq,r,25305.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.492
125399,,,34.2847,32.0229,49.2793,2021-08-23 13:26:18.500,38,38,,2.5,,,,,,2021-08-23T13:26:18.500000Z,772.0,eq,r,25306.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.495
125400,,,33.759,35.4447,7.0297,2021-08-23 20:57:00.260,30,30,,1.9,,,,,,2021-08-23T20:57:00.260000Z,773.0,eq,r,25307.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.502
125401,,,33.9263,35.5331,9.2484,2021-08-23 23:05:06.290,54,54,,1.9,,,,,,2021-08-23T23:05:06.290000Z,774.0,eq,r,25308.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.508
125402,,,31.6841,34.9892,0.9815,2021-08-24 02:42:31.680,18,18,,1.6,,,,,,2021-08-24T02:42:31.680000Z,775.0,eq,r,25309.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.517
125403,,,34.8308,35.9211,0.3446,2021-08-25 05:53:39.960,19,19,,3.3,,,,,,2021-08-25T05:53:39.960000Z,776.0,eq,r,25310.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.520
125404,,,32.4422,36.5031,22.4179,2021-08-25 07:18:07.140,35,35,,2.6,,,,,,2021-08-25T07:18:07.140000Z,777.0,eq,r,25311.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.524
125405,,,33.8709,35.7463,4.6223,2021-08-25 14:30:48.490,14,14,,2.1,,,,,,2021-08-25T14:30:48.490000Z,778.0,eq,r,25312.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.529
125406,,,34.5342,32.7151,2.0854,2021-08-27 14:28:18.680,30,30,,2.4,,,,,,2021-08-27T14:28:18.680000Z,779.0,eq,r,25313.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.533
125407,,,35.0072,32.4815,50.0,2021-08-31 09:18:47.470,58,58,,3.2,,,,,,2021-08-31T09:18:47.470000Z,780.0,eq,r,25314.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.539
125408,,,31.1449,35.5794,23.8769,2021-08-31 10:53:25.270,12,12,,2.0,,,,,,2021-08-31T10:53:25.270000Z,781.0,eq,r,25315.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.546
125409,,,31.0685,31.9806,13.9591,2021-08-31 12:40:39.810,12,12,,2.4,,,,,,2021-08-31T12:40:39.810000Z,782.0,eq,r,25316.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.549
125410,,,35.7928,36.1673,20.3359,2021-08-31 16:16:26.930,12,12,,2.3,,,,,,2021-08-31T16:16:26.930000Z,783.0,eq,r,25317.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.551
125411,,,32.452,35.2602,12.425,2021-08-31 19:53:30.880,10,10,,1.3,,,,,,2021-08-31T19:53:30.880000Z,784.0,eq,r,25318.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.554
125412,,,34.1373,36.432,10.3271,2021-09-01 15:55:24.560,12,12,,2.0,,,,,,2021-09-01T15:55:24.560000Z,785.0,eq,r,25319.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.556
125413,,,28.1334,34.7499,9.8664,2021-09-03 19:18:42.310,16,16,,2.6,,,,,,2021-09-03T19:18:42.310000Z,786.0,eq,r,25320.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.559
125414,,,28.5713,34.6093,16.7664,2021-09-03 19:20:21.980,22,22,,2.4,,,,,,2021-09-03T19:20:21.980000Z,787.0,eq,r,25321.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.562
125415,,,32.263,35.3439,17.6949,2021-09-04 03:05:23.680,24,24,,1.6,,,,,,2021-09-04T03:05:23.680000Z,788.0,eq,r,25322.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.566
125416,,,32.4258,35.5075,20.1815,2021-09-04 05:00:55.870,21,21,,1.3,,,,,,2021-09-04T05:00:55.870000Z,789.0,eq,r,25323.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.570
125417,,,28.8637,34.8688,14.0901,2021-09-04 18:11:57.970,19,19,,2.8,,,,,,2021-09-04T18:11:57.970000Z,790.0,eq,r,25324.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.574
125418,,,28.1123,34.5251,27.4085,2021-09-05 03:53:59.800,18,18,,2.6,,,,,,2021-09-05T03:53:59.800000Z,791.0,eq,r,25325.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.579
125419,,,28.8112,35.0441,10.0348,2021-09-06 21:42:22.430,22,22,,2.2,,,,,,2021-09-06T21:42:22.430000Z,792.0,eq,r,25326.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.583
125420,,,33.5182,34.7074,41.0982,2021-09-06 22:18:15.350,10,10,,1.3,,,,,,2021-09-06T22:18:15.350000Z,793.0,eq,r,25327.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.586
125421,,,32.4263,35.2795,15.8796,2021-09-07 19:19:26.990,14,14,,1.3,,,,,,2021-09-07T19:19:26.990000Z,794.0,eq,r,25328.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.588
125422,,,29.8609,32.344,7.7235,2021-09-08 09:04:13.600,6,6,,2.7,,,,,,2021-09-08T09:04:13.600000Z,795.0,eq,r,25329.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.591
125423,,,34.5321,33.4945,34.7441,2021-09-08 17:41:16.450,32,32,,2.3,,,,,,2021-09-08T17:41:16.450000Z,796.0,eq,r,25330.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.593
125424,,,33.2527,35.7204,4.9493,2021-09-08 21:30:55.690,14,14,,1.2,,,,,,2021-09-08T21:30:55.690000Z,797.0,eq,r,25331.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.599
125425,,,32.8513,35.575,6.3405,2021-09-09 03:10:43.570,24,24,,1.8,,,,,,2021-09-09T03:10:43.570000Z,798.0,eq,r,25332.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.602
125426,,,33.1715,34.8058,15.6323,2021-09-09 19:41:08.320,14,14,,1.2,,,,,,2021-09-09T19:41:08.320000Z,799.0,eq,r,25333.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.606
125427,,,32.8662,35.5656,0.0073,2021-09-09 20:59:53.870,12,12,,1.0,,,,,,2021-09-09T20:59:53.870000Z,800.0,eq,r,25334.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.608
125428,,,32.9215,35.5299,7.1496,2021-09-09 23:51:26.470,6,6,,0.6,,,,,,2021-09-09T23:51:26.470000Z,801.0,eq,r,25335.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.610
125429,,,33.5195,33.3225,10.0286,2021-09-11 02:06:17.920,56,56,,2.1,,,,,,2021-09-11T02:06:17.920000Z,802.0,eq,r,25336.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.613
125430,,,33.4682,34.2992,22.9808,2021-09-11 08:43:58.200,10,10,,1.7,,,,,,2021-09-11T08:43:58.200000Z,803.0,eq,r,25337.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.621
125431,,,33.0141,35.0866,1.5974,2021-09-11 23:08:58.600,20,20,,2.1,,,,,,2021-09-11T23:08:58.600000Z,804.0,eq,r,25338.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.624
125432,,,33.664,35.7151,3.898,2021-09-12 00:49:05.870,22,22,,1.8,,,,,,2021-09-12T00:49:05.870000Z,805.0,eq,r,25339.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.628
125433,,,31.3359,35.3623,16.0931,2021-09-13 21:39:20.680,14,14,,1.5,,,,,,2021-09-13T21:39:20.680000Z,806.0,eq,r,25340.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.632
125434,,,32.4228,35.5105,17.3126,2021-09-13 23:10:46.910,29,29,,1.7,,,,,,2021-09-13T23:10:46.910000Z,807.0,eq,r,25341.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.635
125435,,,28.9273,34.7702,7.8869,2021-09-14 00:37:08.880,11,11,,2.1,,,,,,2021-09-14T00:37:08.880000Z,808.0,eq,r,25342.0,,genloc-nlls,ittaik,2022-01-26 08:58:58.640
